0,1,2,3,4,5,label
0.5521483,-0.17919156,-0.8971781,-0.7988985,-0.27127153,-0.042162284,2
-0.25678402,0.17721899,-0.96326786,-0.65853155,-0.024378493,-0.043847688,2
-0.49936777,-0.20257556,-0.9499372,-0.6812211,0.09336923,-0.044511966,0
-0.9041304,-0.015358806,-0.92356175,-0.7325728,-0.019010939,-0.046076894,1
-0.43297166,0.8508706,-0.89566624,-0.77769846,-0.36772642,-0.030469056,2
-0.07180247,0.5167946,-0.9631077,-0.6568753,-0.11413932,-0.039886843,2
-0.8349254,0.15631479,-0.89449453,-0.7744316,0.04269679,-0.041147903,1
0.13739145,0.5892353,-0.9489712,-0.68677443,-0.009439893,-0.04469218,2
-0.5684611,0.13903348,-0.9986636,-0.60246706,-0.21286611,-0.027484503,0
-0.3719011,-0.45416367,-0.9518813,-0.6934098,-0.12509975,-0.028562617,0
-0.15688694,0.66245675,-0.95793986,-0.66633093,-0.23355663,-0.03367454,2
-0.868049,-0.064814955,-0.95503813,-0.6750879,-0.20939526,-0.036820404,0
-0.30052295,0.30044517,-0.97520983,-0.63698053,-0.015478253,-0.038864892,0
-0.86710083,0.11591108,-0.9078273,-0.757929,-0.057648174,-0.044974253,1
-0.9141086,-0.02846378,-0.92978066,-0.7198084,-0.09688684,-0.04310621,0
-0.7742106,0.37470216,-0.88672006,-0.79029655,-0.14162624,-0.039986297,1
-0.68193114,0.2211139,-0.96237934,-0.66296464,-0.24121311,-0.02914052,0
-0.5738756,0.7610656,-0.8626836,-0.8384127,-0.16734186,-0.039275944,2
0.017767698,0.5496342,-0.9494701,-0.6833638,-0.11490463,-0.037070896,2
-0.70875037,0.49916235,-0.8674762,-0.80473995,-0.11507385,-0.031994037,1
-0.27654383,-0.45412028,-0.9486383,-0.7074329,-0.04333757,-0.035239417,0
-0.8053106,0.39946446,-0.8752845,-0.8165937,-0.10134363,-0.04682343,1
-0.1624161,-0.39079034,-0.89887613,-0.7955783,-0.4163624,-0.025728356,2
-0.42800227,0.28247994,-0.97006464,-0.6475239,-0.06847513,-0.031612866,0
-0.06803408,0.54312325,-0.944783,-0.69060624,-0.10059557,-0.038571898,2
-0.8504927,0.23929545,-0.8821116,-0.8032558,-0.002682507,-0.050263256,1
-0.87240225,0.0038690865,-0.93142784,-0.7182152,-0.03001143,-0.040488,1
-0.6144233,0.308715,-0.94918853,-0.68325233,-0.22196826,-0.030792644,0
-0.6814022,0.48920414,-0.8826857,-0.79964125,-0.11890871,-0.038710598,0
-0.45348325,0.4407381,-0.9475654,-0.68842685,-0.23387071,-0.030740563,2
-0.6297494,-0.013870865,-0.98241746,-0.6276703,-0.12514858,-0.03679969,0
-0.8867202,0.17451532,-0.8929941,-0.7879633,0.025301829,-0.049014293,1
-0.4369581,0.78938234,-0.9066208,-0.75658417,-0.41143763,-0.028591236,2
-0.82813823,0.23719156,-0.8904291,-0.7893912,-0.05206269,-0.04872232,1
-0.8428416,0.24605851,-0.9013108,-0.75610304,-0.1804438,-0.035008606,0
-0.83965105,0.08730158,-0.9292613,-0.71999615,-0.18587074,-0.039386433,0
-0.6527524,0.6429236,-0.87648076,-0.8122414,-0.23292421,-0.039243262,1
-0.8039863,0.5235707,-0.8379146,-0.87401336,0.025902614,-0.04722494,1
-0.8716352,-0.05635798,-0.9611611,-0.6638231,-0.24933025,-0.03169386,0
-0.044134557,0.508723,-0.94483703,-0.6959256,0.039244175,-0.04366383,2
0.66521007,-0.17679992,-0.85730314,-0.8784946,-0.15522072,-0.037871882,2
-0.89540887,0.19992843,-0.87906635,-0.79703164,0.020466104,-0.044294473,1
-0.77375937,0.47835958,-0.86703444,-0.8180274,-0.08851634,-0.038964834,1
-0.57565,-0.02401498,-0.9830505,-0.62843263,0.08531533,-0.035581388,0
-0.764611,0.58248293,-0.85612744,-0.8493441,-0.09953881,-0.0465635,1
-0.5551645,0.077049464,-0.98666596,-0.61881936,-0.21346322,-0.035036072,0
-0.63372886,0.5213666,-0.8919116,-0.78674054,-0.19373251,-0.040876303,1
-0.47665012,0.5148223,-0.9398339,-0.6991727,-0.31352958,-0.029785989,2
-0.81338525,0.31608623,-0.88271695,-0.8018884,-0.034939565,-0.047580015,1
-0.24668734,0.83996826,-0.9380627,-0.701972,-0.3582242,-0.02709597,2
-0.6182012,0.48911428,-0.88943756,-0.79256105,-0.10971377,-0.04419681,1
-0.88757026,-0.0063578784,-0.94758874,-0.6888711,-0.2124238,-0.035174556,0
-0.28632402,0.69119537,-0.9486352,-0.68392026,-0.33164543,-0.02802268,1
-0.24488036,0.8334587,-0.92970186,-0.7180215,-0.31492668,-0.028290441,2
-0.7779069,0.20799689,-0.91582716,-0.7278818,-0.13347375,-0.03137279,0
-0.8225726,0.033922434,-0.95779264,-0.6701981,-0.25396746,-0.031319637,0
-0.53250533,-0.043415815,-0.96873605,-0.6533351,0.05334623,-0.03950412,0
0.0839774,-0.5292198,-0.92148644,-0.7622144,-0.42067653,-0.01703415,0
-0.8535305,0.02069065,-0.93429565,-0.7134934,-0.067062125,-0.03995076,1
-0.4704749,0.46956247,-0.9117397,-0.7533371,-0.13374361,-0.0397053,2
-0.4698807,0.5181079,-0.94029427,-0.6996397,-0.29103777,-0.031173002,1
-0.02001962,0.5561152,-0.91726285,-0.74611694,-0.07588433,-0.038132384,2
-0.8552109,0.28689134,-0.86399627,-0.83161473,0.07925895,-0.05050913,1
-0.5990071,0.60469055,-0.8836164,-0.80159026,-0.20682323,-0.040181305,1
-0.22184634,0.46447083,-0.97134465,-0.6421508,-0.18020126,-0.03637793,2
-0.3624917,0.72368026,-0.9279095,-0.7203581,-0.35338968,-0.029258259,2
-0.6712826,0.48020327,-0.89662844,-0.77458346,-0.3003509,-0.037635624,1
-0.10407847,-0.5730661,-0.9109082,-0.7685911,-0.33853504,-0.029506635,0
-0.77118725,0.10648048,-0.95942783,-0.67004293,-0.22317517,-0.030096248,0
0.47026104,-0.3643021,-0.9002555,-0.80370736,-0.18343876,-0.04401111,2
-0.40460932,0.6139963,-0.9249587,-0.7275282,-0.2793934,-0.031564113,2
-0.2458859,0.050005972,-0.94298655,-0.7032034,-0.0038110167,-0.030448465,0
-0.8633972,0.2268124,-0.8660571,-0.8256922,0.10888931,-0.051924672,1
-0.81024516,0.2898461,-0.9124602,-0.7500773,-0.20685731,-0.038601182,0
-0.7721493,0.3680241,-0.8948091,-0.77868736,-0.19460808,-0.040308315,1
-0.7762008,0.070550695,-0.9663949,-0.6538911,-0.30322817,-0.028012693,0
0.41551048,0.14881185,-0.91703326,-0.75428,-0.039012305,-0.053462334,2
-0.87119675,0.39872473,-0.85183585,-0.83332735,-0.04713186,-0.037698265,0
-0.6729773,-0.17936143,-0.9740778,-0.64522177,-0.04863622,-0.040976074,0
-0.7234359,0.4773312,-0.90468365,-0.7608728,-0.3017187,-0.032895222,0
-0.0065310597,0.58323747,-0.9533022,-0.67570776,-0.16294143,-0.037058022,2
-0.081098706,0.69816476,-0.9595361,-0.6649858,-0.19164014,-0.03388924,2
-0.11821154,0.73908126,-0.95278513,-0.6765623,-0.2167702,-0.032874167,2
-0.70326936,0.584779,-0.877357,-0.8093951,-0.23632267,-0.03777029,1
-0.3992175,0.48336476,-0.94071984,-0.6988482,-0.26080635,-0.033971418,1
-0.32103252,0.44241163,-0.95962447,-0.66398656,-0.25925332,-0.033734888,2
-0.68708146,0.5213348,-0.8847261,-0.796662,-0.21269998,-0.0395502,2
-0.83126295,0.33773574,-0.85201204,-0.8513859,0.1045064,-0.052680172,1
-0.2765661,-0.5372341,-0.87006617,-0.7744492,-0.05910719,-0.009161022,0
0.37568688,0.32529536,-0.94879746,-0.6898549,0.09192264,-0.051758014,2
-0.46107373,0.002558291,-0.96271193,-0.66028506,-0.07191469,-0.036073662,0
-0.025472075,0.7120395,-0.9390258,-0.7018153,-0.117824145,-0.036368445,2
-0.41614014,0.058026016,-1.0,-0.5987692,-0.115157254,-0.036046255,0
-0.78810036,0.15487549,-0.9265257,-0.7237357,-0.2101945,-0.037193637,0
0.5618455,0.23481086,-0.8889665,-0.8104515,0.11790264,-0.048361916,2
-0.8758723,-0.031214505,-0.94259685,-0.6979594,-0.15360135,-0.04057201,0
-0.44023862,0.7222562,-0.9020518,-0.7651342,-0.31438643,-0.03271735,1
-0.121510595,0.85169953,-0.9383138,-0.703348,-0.22717378,-0.032278545,2
-0.26822543,0.58565044,-0.94538814,-0.69292736,-0.17450595,-0.029684162,2
-0.7553669,0.23955661,-0.9214927,-0.7323082,-0.20019725,-0.03576482,0
-0.19360703,0.98206013,-0.9107568,-0.7546852,-0.2430205,-0.030101757,2
-0.83825725,0.33515885,-0.8615834,-0.8352234,0.092211515,-0.047547136,1
-0.8725709,0.04574418,-0.9296763,-0.71932685,-0.17727512,-0.040768117,0
-0.16508877,0.584198,-0.95936847,-0.66305584,-0.23149793,-0.0350592,2
-0.8313159,0.20163947,-0.8983734,-0.76999354,-0.09503916,-0.04302836,0
0.59953064,-0.52693474,-0.8233101,-0.94659036,-0.5636107,-0.0230701,2
-0.08906725,0.4573493,-0.97238195,-0.6433934,-0.10392745,-0.037048664,2
-0.8692448,-0.08472556,-0.95537007,-0.6729374,-0.19465262,-0.034525994,0
-0.8332795,0.30692866,-0.8663424,-0.8265671,0.028993532,-0.0501589,1
-0.5318698,-0.016572148,-0.99445647,-0.60608876,-0.11329077,-0.03534449,2
-0.7684723,0.3187271,-0.9089755,-0.74850416,-0.21228541,-0.032926545,0
0.13406277,-0.09981492,-0.9503977,-0.70196915,-0.037828654,-0.032827813,0
-0.82633376,0.030427814,-0.95037735,-0.68449944,-0.18112841,-0.036275826,0
0.39965868,-0.17048648,-0.86842346,-0.8552498,-0.14842182,-0.03662101,2
-0.5788193,0.27220988,-0.9466061,-0.6861885,-0.21088064,-0.03249575,1
-0.6099304,0.37627563,-0.93041426,-0.71660894,-0.21128559,-0.035019156,1
-0.822531,0.32747427,-0.8890113,-0.7915912,-0.10793285,-0.04414582,1
-0.41530412,0.1185343,-0.9781529,-0.6345407,-0.059453875,-0.037951756,0
-0.38951585,0.7041526,-0.908322,-0.754607,-0.29747805,-0.032289613,1
-0.7803868,0.41973278,-0.8633271,-0.83130133,-0.035060555,-0.046652082,1
-0.9037769,0.077199236,-0.8892777,-0.7878557,0.11206105,-0.04870635,1
-0.53939486,-0.08925331,-0.97921723,-0.6342844,0.07091035,-0.040880874,0
0.64168805,0.084746286,-0.9110139,-0.7698515,0.0224801,-0.05400526,2
0.1946578,0.0940166,-0.8568946,-0.8696028,-0.06621059,-0.032221027,2
-0.78872776,0.52855897,-0.8633263,-0.8329098,-0.16513284,-0.041135337,1
-0.15702388,0.65088725,-0.92358124,-0.73115236,-0.044963144,-0.033956714,2
-0.75065714,0.59021413,-0.84650433,-0.859015,-0.01382193,-0.042906366,1
0.33106387,-0.1338352,1.0,1.0,-0.9654281,-1.0,2
-0.9572411,-0.12941289,-0.9259008,-0.71205926,0.01674135,-0.03370239,0
-0.8125894,0.19919921,-0.90408313,-0.76282173,-0.086383924,-0.040992405,0
-0.66482615,0.14912885,-0.9722615,-0.6467056,-0.2539167,-0.030050438,0
0.40795636,0.3912937,-0.89561987,-0.7864627,0.2939766,-0.04967816,2
-0.1899606,0.039049983,-0.93450606,-0.7163235,0.14302075,-0.045197792,0
-0.32598943,-0.22891527,-0.96585584,-0.66766727,0.14156991,-0.043131568,0
0.08013916,-0.37851095,-0.88173145,-0.8260678,-0.4152461,-0.029743785,2
-0.6656934,0.31701633,-0.9433741,-0.69413096,-0.3178091,-0.030075047,0
-0.85349524,0.21081242,-0.886079,-0.79688114,-0.014792144,-0.050347917,1
-0.7444327,0.511289,-0.87746644,-0.8097008,-0.20296475,-0.041249774,1
-0.39814603,0.8066619,-0.9192705,-0.73639864,-0.37673986,-0.026199985,2
-0.6625094,0.110599056,-0.9795566,-0.6327438,-0.27373934,-0.028866744,0
0.24300152,0.40282643,-0.95448214,-0.6751098,0.12331036,-0.04854877,2
-0.7292079,0.4336906,-0.8833842,-0.8018039,-0.09914635,-0.044986665,1
-0.6394649,0.2001412,-0.9586147,-0.6679292,-0.22457819,-0.033113632,0
-0.7415726,0.5967133,-0.86221564,-0.837513,-0.15470488,-0.04286619,1
-0.856834,0.07324417,-0.9345045,-0.7115256,-0.1844878,-0.036895044,0
-0.6739162,0.23688653,-0.9334962,-0.71263194,-0.20595148,-0.036992304,1
-0.9503573,-0.110013545,-0.94122297,-0.7001932,-0.09877902,-0.040984493,0
-0.07462555,0.7425484,-0.94824344,-0.68551815,-0.17079201,-0.034727696,2
-0.04160127,0.14436126,-0.95092213,-0.6853381,-0.040968202,-0.04839803,2
-0.8179875,0.12809466,-0.94092476,-0.69872046,-0.25666544,-0.03386326,0
-0.42847013,0.79236317,-0.9131547,-0.74847686,-0.37458774,-0.028011281,2
-0.86331683,0.07297088,-0.9354644,-0.7071488,-0.21445176,-0.035749305,0
-0.86016583,-0.014232874,-0.9492575,-0.6838838,-0.20811795,-0.036268935,0
-0.6672441,0.51203525,-0.8866386,-0.7953502,-0.20878603,-0.042310376,1
-0.2033621,0.7388935,-0.93258387,-0.7166159,-0.14239116,-0.029613644,2
-0.78505474,0.41533166,-0.8790031,-0.8072908,-0.16280726,-0.043844223,1
0.27529687,0.36887777,-0.9593003,-0.6717249,0.02796486,-0.038721897,0
-0.71869624,0.3323071,-0.91116506,-0.7490041,-0.22632712,-0.037742548,1
-0.89011383,0.26208428,-0.8591689,-0.8397842,0.11932045,-0.05190917,1
-0.8017621,0.056478277,-0.94952404,-0.6813596,-0.24138485,-0.03137726,0
-0.60457623,0.1600803,-0.96248287,-0.6639384,-0.026692383,-0.033236425,0
-0.8189586,0.517075,-0.83794475,-0.8755816,-0.01838816,-0.050110087,1
0.019689888,0.53603107,-0.93771917,-0.70204544,-0.02771978,-0.04590913,2
-0.6867033,0.7072941,-0.85247,-0.8430268,-0.12515461,-0.035453513,1
-0.10056773,0.88558376,-0.93674546,-0.70521164,-0.25409195,-0.030912878,2
-0.2742066,0.914485,-0.9116696,-0.75271827,-0.21166624,-0.028421205,2
-0.22240831,0.6992011,-0.94711316,-0.68513435,-0.31218022,-0.028699778,2
-0.94791186,-0.14141053,-0.9398448,-0.70097756,-0.050085887,-0.04177271,0
-0.06367639,0.6209835,-0.9087171,-0.756661,0.25976035,-0.04489246,2
-0.65576345,0.30543143,-0.94466937,-0.6896165,-0.31563923,-0.028842246,0
-0.26922375,0.028459191,-0.96740085,-0.6541108,0.039390042,-0.03935729,0
-0.5990032,0.56375396,-0.8967057,-0.77608657,-0.23454896,-0.03656504,1
-0.8780603,0.09710334,-0.9169436,-0.74043953,-0.13267328,-0.04168841,0
-0.48634788,0.6602339,-0.90064305,-0.76833636,-0.22916216,-0.03206802,2
-0.73246014,0.18888715,-0.92736775,-0.7232085,-0.19155627,-0.038813844,1
-0.66880983,0.5765811,-0.8676676,-0.82705325,-0.15437981,-0.04193979,1
-0.57920825,0.7231628,-0.88128394,-0.8017864,-0.29165256,-0.03387089,1
-0.5694471,0.4775905,-0.9405201,-0.7002282,-0.24763492,-0.029644841,0
-0.50211954,-0.36548775,-0.96240115,-0.6748518,-0.0978039,-0.037453074,0
-0.7906498,0.3804494,-0.8707346,-0.80656916,-0.051671006,-0.040749684,1
-0.9207212,-0.033618152,-0.921608,-0.7324778,-0.02393078,-0.044532858,0
-0.6513117,0.028451145,-0.99113,-0.61088026,-0.22560796,-0.028858181,0
-0.030063063,-0.49477708,-0.872561,-0.83185506,-0.5336995,-0.018845249,2
0.25462025,0.66048527,-0.9366185,-0.7087046,0.09510307,-0.04542291,2
0.0344041,0.75150156,-0.9519228,-0.6769144,-0.16894928,-0.03517892,2
-0.82995915,0.21926732,-0.886903,-0.7940606,-0.010230333,-0.050167743,1
-0.7223825,0.29204097,-0.92467874,-0.72776115,-0.25639695,-0.03597191,0
-0.91095924,-0.042559087,-0.94216186,-0.69856286,-0.15539823,-0.03805186,0
-0.70061004,0.02771616,-0.9569344,-0.6700377,-0.16920783,-0.037150882,1
-0.55584484,0.66462696,-0.899747,-0.7730758,-0.2707286,-0.033137016,1
-0.7269345,0.4412673,-0.8893019,-0.787366,-0.22771087,-0.03975211,1
-0.62857234,0.32054555,-0.92814565,-0.7218826,-0.20718974,-0.03684445,1
-0.88082457,0.2576904,-0.8634137,-0.83583516,0.08754994,-0.054784916,1
-0.06427455,0.5665837,-0.92574066,-0.7281058,0.08718231,-0.042832654,2
-0.724767,0.024894714,-0.98321885,-0.6252393,-0.30943042,-0.026971977,0
0.04189509,0.67046654,-0.96175236,-0.6589174,-0.110987246,-0.039604828,2
-0.6280482,-0.5469581,-0.9451968,-0.6939437,-0.47870976,-0.03799586,0
-0.774141,0.5469126,-0.84142065,-0.86852014,-0.032358028,-0.046783794,1
-0.58037454,-0.0031934679,-0.9899058,-0.6151109,-0.08374407,-0.035499975,0
-0.19321507,0.7928516,-0.9412308,-0.69811577,-0.24099176,-0.031635687,2
0.53437704,-0.37876648,-0.82618034,-0.9367961,-0.49068305,-0.02754723,2
-0.8059348,0.2991817,-0.8900181,-0.79055935,-0.061470807,-0.045609772,1
-0.83704734,0.16649203,-0.8980599,-0.7756328,0.019382104,-0.048813622,1
-0.59480363,0.69434667,-0.8824504,-0.7996466,-0.2861159,-0.03463879,1
-0.026316106,-0.4488908,-0.94144535,-0.724165,-0.05726639,-0.046790067,2
-0.8267459,0.27668446,-0.8731716,-0.81989735,0.064714834,-0.05182654,1
-0.45475182,0.31984183,-0.9574732,-0.67067754,-0.19786257,-0.03428412,1
-0.78140163,0.50681925,-0.8493121,-0.8447164,-0.02002766,-0.03854079,1
-0.7728138,0.41703606,-0.875763,-0.8089874,-0.15697649,-0.042390198,0
-0.8142954,0.4009182,-0.8585745,-0.8406268,-0.018981189,-0.05111418,1
-0.7508263,0.42841494,-0.8523973,-0.7694567,-0.019492395,0.0037142597,0
-0.7911825,0.4537177,-0.8646016,-0.83404493,-0.07968207,-0.047178954,1
0.39489865,0.27607083,-0.9468219,-0.69492286,-0.0052514076,-0.049467962,2
-0.8300581,0.23630464,-0.8877717,-0.7933475,-0.03894472,-0.048204668,1
-0.83388186,0.29780555,-0.8730555,-0.8204684,0.021899268,-0.051763263,1
-0.496532,-0.607373,-0.9322516,-0.731793,-0.36692202,-0.026784152,0
-0.5130998,-0.40277725,-0.9407694,-0.7001557,-0.11329028,-0.037123233,0
-0.83094287,0.116264805,-0.93058115,-0.7172452,-0.23021242,-0.038578868,0
-0.060900807,0.44903803,-0.96803486,-0.648289,-0.056691274,-0.043916754,2
0.42658114,-0.5301958,-0.86251104,-0.8734511,-0.49395886,-0.02447204,2
-0.7022934,0.12633051,-0.9746928,-0.6407185,-0.29128295,-0.025869204,0
-0.7712814,0.40924323,-0.87934184,-0.80775464,-0.11533008,-0.04506495,1
-0.7374097,0.42139232,-0.9077745,-0.7555524,-0.3120625,-0.032961722,0
-0.062051713,0.6196408,-0.9333939,-0.7168985,0.021355897,-0.037303448,2
-0.36456925,0.33079794,-0.9569142,-0.67149454,-0.087584555,-0.036032747,2
-0.83744514,0.12315945,-0.9028906,-0.76919097,0.004837334,-0.04849635,1
-0.7318019,0.4799607,-0.87933344,-0.80577224,-0.17069587,-0.041464474,1
-0.2520038,0.6535386,-0.9512268,-0.68138653,-0.22826312,-0.031167693,2
0.38247114,0.055463463,-0.8853503,-0.8144078,-0.04258582,-0.046936277,2
-0.5458294,0.085797444,-0.9692211,-0.6493734,-0.118430786,-0.031160261,0
-0.24651212,0.28477758,-0.9707893,-0.6460751,-0.087534934,-0.041465376,2
-0.58272743,-0.35455,-0.9754463,-0.64912355,0.010937646,-0.039805565,0
-0.003427744,0.5847069,-0.96884334,-0.64536834,-0.119415715,-0.0405507,2
-0.27068824,0.46131995,-0.9551258,-0.67405736,-0.19981536,-0.03358028,2
-0.49950612,0.5272676,-0.91844493,-0.7349962,-0.28768632,-0.03436807,1
-0.86612487,0.13481624,-0.89329845,-0.78123224,0.033957154,-0.04789429,1
-0.7576957,0.27452925,-0.87129045,-0.7745413,0.03817314,-0.018677002,0
-0.37031072,0.6319246,-0.9278409,-0.71862483,-0.32850236,-0.031503484,1
-0.6564482,-0.1919843,-0.9809977,-0.6316258,-0.018413506,-0.040903635,0
-0.60115725,0.11879711,-0.9697283,-0.65009534,-0.18626776,-0.035111446,1
-0.5649326,0.6485604,-0.9003934,-0.76995814,-0.32645082,-0.032463398,2
0.32647526,-0.36446947,-0.90056914,-0.7913735,-0.5085427,-0.03395335,2
0.1953345,-0.6027945,-0.8968809,-0.80854046,-0.5827122,-0.025827564,2
-0.8074384,0.24151137,-0.89354306,-0.78365916,-0.067850515,-0.048102394,1
-0.46055722,0.37030864,-0.96542084,-0.6544008,-0.29399347,-0.030339684,2
0.5281855,0.22677112,-0.8997096,-0.7918051,0.045478508,-0.04890008,2
0.2123211,-0.36383992,-0.9193902,-0.7648155,-0.26879644,-0.02142911,0
-0.745481,0.13579227,-0.95950496,-0.66497195,-0.3103196,-0.028123323,0
-0.26816505,0.72032726,-0.9378819,-0.7054234,-0.28040177,-0.028587826,2
-0.85700095,0.15227857,-0.89203185,-0.78593683,0.051141337,-0.049112767,1
-0.73917305,0.4738021,-0.87209463,-0.8162908,-0.080776945,-0.042451326,1
-0.707174,-0.25394315,-0.9870551,-0.62159526,-0.022874378,-0.040729586,0
-0.79599345,0.26658943,-0.8881601,-0.7910576,0.017495155,-0.04542808,1
-0.88016033,-0.080735594,-0.9545824,-0.67656875,-0.18441367,-0.03712549,0
-0.9338595,-0.029547185,-0.91687655,-0.73765653,-0.016908973,-0.04422968,0
0.35233045,0.18365276,-0.93562603,-0.7167623,0.050981894,-0.054740578,2
-0.8393702,0.036020607,-0.9288941,-0.72040087,-0.087708004,-0.041979566,1
-0.76615393,0.5148983,-0.85233665,-0.8447783,-0.06182397,-0.04279325,1
0.20201099,-0.07827684,-0.907988,-0.77545375,-0.013437405,-0.04262253,2
-0.5311272,0.5557391,-0.89574504,-0.77957153,-0.11981639,-0.034212697,1
-0.4421415,0.4428617,-0.9549906,-0.67413175,-0.28926298,-0.031338226,1
-0.82234156,0.32181716,-0.8705897,-0.8239112,-0.02079095,-0.051810384,1
-0.8375524,0.12841474,-0.90865713,-0.75817394,-0.047895886,-0.04621332,1
-0.92522776,-0.073673666,-0.9436115,-0.6957307,-0.14694588,-0.036752336,0
-0.3412277,0.5690919,-0.95654106,-0.67037976,-0.3269191,-0.027929563,2
-0.43067402,0.7188139,-0.8997918,-0.7701273,-0.29291075,-0.032964718,1
0.32463306,-0.37047637,-0.7872788,-0.94111,-0.0033300966,-0.0049309656,2
-0.34632477,0.35439116,-0.97070044,-0.6486305,-0.10806559,-0.032992236,2
-0.5627656,0.6076502,-0.8965053,-0.7734845,-0.30550772,-0.033759154,2
-0.898008,-0.20385513,-0.968811,-0.6528424,-0.1501267,-0.03854744,0
-0.7264631,0.4200437,-0.89366806,-0.7845853,-0.12753719,-0.0427538,1
-0.18594313,0.67325616,-0.9552222,-0.6737256,-0.2522836,-0.03079932,2
-0.7616094,0.44587156,-0.88087463,-0.80358815,-0.17403832,-0.04294028,1
-0.7009339,0.39211023,-0.93509126,-0.70669055,-0.38541836,-0.02591562,0
-0.85237455,0.0054837167,-0.95211536,-0.67984086,-0.25597325,-0.034792442,0
-0.4422493,0.5259031,-0.9298086,-0.7161109,-0.30295688,-0.033855252,2
-0.7296884,0.4811473,-0.8898851,-0.78850746,-0.2253069,-0.03792902,1
0.025981575,0.006596267,-0.87407136,-0.8113882,0.17336938,-0.03449707,2
0.23871124,0.4424904,-0.9181084,-0.74675065,-0.12501363,-0.041698944,2
-0.79283834,0.36717385,-0.8754077,-0.8174561,-0.04762014,-0.049033,1
0.32151788,-0.58280283,-0.8825387,-0.8294342,-0.6740715,-0.025566448,2
-0.5366462,-0.5050421,-0.94305426,-0.7110221,-0.21187681,-0.03199388,0
-0.9291941,-0.16027012,-0.9515313,-0.68144256,-0.10759328,-0.04044331,0
-0.503599,0.08735481,-0.99569684,-0.6027643,-0.17755195,-0.029168146,0
-0.23297766,0.790657,-0.92041385,-0.73447,-0.21517162,-0.028616514,2
-0.42288655,0.8185933,-0.890207,-0.7878482,-0.27983022,-0.031354744,2
-0.8749717,-0.06241116,-0.9504763,-0.6829296,-0.18108183,-0.036439538,0
-0.8884629,0.028953403,-0.93182296,-0.71572244,-0.14613385,-0.041467335,0
-0.01016438,0.7134144,-0.944748,-0.68858737,-0.1973399,-0.037315086,2
-0.77026117,0.2726143,-0.9124676,-0.7445121,-0.20964149,-0.037123267,1
0.027629614,0.57403576,-0.9578687,-0.6664802,-0.053503655,-0.044533134,2
-0.8354106,0.17446178,-0.8933959,-0.78573674,0.013437778,-0.04987218,1
-0.81606025,0.27759942,-0.8892762,-0.7920007,-0.055347547,-0.04742015,1
-0.6842979,0.10860382,-0.9620982,-0.66345745,-0.21026188,-0.033339996,0
-0.26553386,0.7499286,-0.94539076,-0.6900136,-0.3128744,-0.02702729,2
-0.6562257,0.44914308,-0.8880628,-0.7975264,0.01869838,-0.045341596,1
-0.8171611,0.1117827,-0.93676656,-0.70194316,-0.25388965,-0.03175879,0
0.28086025,0.44119793,-0.91697294,-0.7469409,0.09485258,-0.049352348,2
-0.6470854,0.34252352,-0.93239367,-0.7126612,-0.2673421,-0.03372092,1
-0.23135112,0.053501844,-0.9708882,-0.65012157,0.05230069,-0.045085475,2
0.4315716,0.05973436,-0.8949728,-0.79858506,0.12981477,-0.043369096,2
0.0224514,0.23393804,-0.927812,-0.726284,0.08795485,-0.04727432,2
-0.6605439,0.6339137,-0.87753856,-0.7860024,-0.27062783,-0.025695233,0
-0.8609073,0.29198867,-0.78653455,-0.69315773,0.06804976,0.054490745,1
-0.7409441,0.12080176,-0.95022833,-0.6809835,-0.21869618,-0.032496884,0
-0.7735101,0.09163986,-0.9401762,-0.70287675,-0.16282725,-0.039370608,1
-0.42709383,0.770604,-0.90854394,-0.7547769,-0.37383324,-0.029417085,2
0.14238834,0.50774515,-0.95789635,-0.6684241,0.00045779347,-0.048097625,2
-0.22294307,0.29981858,-0.96040106,-0.6665382,-0.023182943,-0.040213306,0
-0.39841458,-0.15735531,-0.9239753,-0.70824444,0.13354945,-0.02868069,0
-0.82415074,0.29851243,-0.89359707,-0.782071,-0.17159343,-0.040781215,0
-0.5470377,0.3446313,-0.96047163,-0.6649086,-0.32065874,-0.028613206,2
-0.66396,0.12194435,-0.9866825,-0.62103057,-0.31003487,-0.025001515,0
-0.7738508,0.44851375,-0.8762356,-0.8150881,-0.13883294,-0.044770055,1
0.18034351,0.5481435,-0.95840394,-0.66815054,-0.03625126,-0.04497736,2
-0.7521738,0.38838392,-0.91080314,-0.7531281,-0.2696981,-0.03256411,0
-0.23515326,0.9233071,-0.9279632,-0.7194534,-0.37321663,-0.026324442,2
0.832171,-0.2207461,-0.84083384,-0.91364115,-0.16404672,-0.03627607,2
-0.751317,0.5462842,-0.86763644,-0.8277494,-0.17785493,-0.04283668,1
-0.8191309,0.105551556,-0.9251575,-0.72870433,-0.09638348,-0.040328022,1
0.17359126,0.9389548,-0.9315471,-0.7150319,-0.15672301,-0.03766554,2
-0.83938336,0.1238493,-0.9022953,-0.76366544,-0.004778132,-0.04564425,1
0.15196413,0.63053626,-0.95571625,-0.6717296,-0.1354043,-0.040201858,2
-0.13250083,0.83555305,-0.9421689,-0.69719505,-0.2285957,-0.030878754,2
-0.58353907,0.7761084,-0.84699667,-0.8473492,-0.078411974,-0.03614028,1
-0.5128375,0.61865425,-0.9137773,-0.7466752,-0.3215612,-0.030098507,2
-0.64513236,0.3700586,-0.9176549,-0.73845196,-0.24095416,-0.036767423,1
