0,1,2,3,label
-0.71869636,0.33230728,-0.9111608,-0.7490138,1
-0.8901137,0.26208422,-0.8591622,-0.8397902,1
-0.8017621,0.056479216,-0.9495216,-0.6813715,0
-0.60457623,0.16008098,-0.962481,-0.6639514,0
-0.8189585,0.5170746,-0.837937,-0.8755861,1
0.01968962,0.5360314,-0.93771607,-0.7020566,2
-0.6867032,0.70729387,-0.85246295,-0.8430327,1
-0.10056791,0.8855839,-0.9367423,-0.7052228,2
-0.27420652,0.91448504,-0.9116652,-0.75272757,2
-0.22240838,0.6992015,-0.9471106,-0.6851463,2
-0.947912,-0.14140964,-0.93984205,-0.7009889,0
-0.063676625,0.6209838,-0.9087125,-0.7566697,2
-0.6557634,0.3054319,-0.94466674,-0.68962836,0
-0.26922417,0.028459907,-0.96739924,-0.6541249,0
-0.5990031,0.5637541,-0.8967006,-0.7760947,1
-0.8780602,0.097103804,-0.9169397,-0.74044925,0
-0.48634776,0.6602341,-0.90063816,-0.76834476,2
-0.73246026,0.18888763,-0.92736423,-0.7232187,1
-0.6688097,0.5765808,-0.8676612,-0.8270592,1
-0.57920825,0.72316265,-0.88127804,-0.80179346,1
-0.56944704,0.4775908,-0.94051725,-0.70024,0
-0.50211984,-0.3654868,-0.96239924,-0.6748646,0
-0.7906498,0.38044935,-0.87072855,-0.806576,1
-0.9207212,-0.033617437,-0.9216043,-0.73248786,0
-0.65131176,0.02845192,-0.9911297,-0.6108954,0
-0.0300636,-0.49477714,-0.8725548,-0.83186144,2
0.2546199,0.6604856,-0.93661535,-0.7087155,2
0.03440377,0.75150186,-0.95192033,-0.6769266,2
-0.82995915,0.21926747,-0.88689756,-0.7940682,1
-0.72238255,0.2920414,-0.92467505,-0.72777116,0
-0.9109592,-0.042558253,-0.9421592,-0.69857424,0
-0.70061,0.027716875,-0.9569324,-0.6700501,1
-0.55584466,0.6646271,-0.899742,-0.7730841,1
-0.72693455,0.44126743,-0.88929653,-0.7873738,1
-0.6285723,0.32054597,-0.92814213,-0.72189283,1
-0.8808245,0.2576902,-0.86340714,-0.8358412,1
-0.06427476,0.56658405,-0.92573696,-0.7281157,2
-0.7247671,0.024895757,-0.983218,-0.62525356,0
0.041894913,0.6704668,-0.9617504,-0.6589313,2
-0.62804854,-0.5469573,-0.94519436,-0.69395393,0
-0.7741409,0.5469122,-0.841413,-0.8685248,1
-0.58037466,-0.0031926334,-0.9899054,-0.6151262,0
-0.19321504,0.792852,-0.9412278,-0.6981273,2
0.53437626,-0.37876683,-0.82617164,-0.93679845,2
-0.8059349,0.29918182,-0.8900128,-0.7905673,1
-0.8370474,0.16649222,-0.898055,-0.7756414,1
-0.5948035,0.69434655,-0.8824446,-0.799654,1
-0.026316702,-0.44889033,-0.9414422,-0.724176,2
-0.82674587,0.27668458,-0.8731655,-0.81990397,1
-0.45475194,0.3198424,-0.95747113,-0.67069036,1
-0.78140163,0.50681883,-0.84930515,-0.84472203,1
-0.77281386,0.41703615,-0.87575704,-0.8089942,0
-0.81429535,0.40091783,-0.85856783,-0.8406327,1
-0.75082624,0.42841482,-0.8523917,-0.7694634,0
-0.7911824,0.4537174,-0.86459506,-0.834051,1
0.39489824,0.27607128,-0.9468192,-0.6949348,2
-0.8300581,0.2363048,-0.88776624,-0.793355,1
-0.8338818,0.2978056,-0.8730494,-0.820475,1
-0.49653253,-0.60737264,-0.93224823,-0.7318029,0
-0.51309997,-0.40277654,-0.9407667,-0.7001679,0
-0.83094287,0.11626539,-0.9305778,-0.7172557,0
-0.060901135,0.4490385,-0.96803325,-0.64830315,2
0.42658007,-0.5301959,-0.862504,-0.87345624,2
-0.70229363,0.12633145,-0.97469157,-0.6407325,0
-0.77128154,0.40924317,-0.879336,-0.8077619,1
-0.73740983,0.42139253,-0.90777,-0.7555614,0
-0.062051743,0.61964124,-0.93339056,-0.7169089,2
-0.36456934,0.33079857,-0.95691204,-0.671507,2
-0.8374451,0.123159826,-0.90288585,-0.7691994,1
-0.7318019,0.47996056,-0.8793276,-0.8057795,1
-0.2520038,0.65353894,-0.9512244,-0.681399,2
0.38247037,0.055463657,-0.88534445,-0.8144146,2
-0.5458294,0.08579834,-0.9692196,-0.6493868,0
-0.24651238,0.2847783,-0.97078776,-0.6460889,2
-0.5827278,-0.354549,-0.97544503,-0.6491376,0
-0.0034278631,0.5847074,-0.9688418,-0.64538264,2
-0.27068835,0.46132052,-0.9551235,-0.6740694,2
-0.4995061,0.52726775,-0.918441,-0.7350059,1
-0.86612475,0.13481659,-0.8932933,-0.7812404,1
-0.7576957,0.27452937,-0.87128514,-0.7745484,0
-0.3703107,0.631925,-0.9278373,-0.71863526,1
-0.65644836,-0.19198316,-0.9809968,-0.6316398,0
-0.6011573,0.11879785,-0.9697268,-0.65010893,1
-0.5649325,0.6485604,-0.9003885,-0.7699666,2
0.32647455,-0.36446935,-0.90056425,-0.7913821,2
0.19533396,-0.6027946,-0.89687544,-0.80854815,2
-0.8074385,0.24151155,-0.8935379,-0.783667,1
-0.46055725,0.37030917,-0.9654192,-0.65441424,2
0.52818495,0.22677097,-0.8997044,-0.79181325,2
0.2123208,-0.36383992,-0.919386,-0.76482654,0
-0.7454811,0.13579296,-0.95950305,-0.66498464,0
-0.26816505,0.72032773,-0.9378788,-0.7054343,2
-0.85700095,0.15227883,-0.8920266,-0.78594464,1
-0.7391731,0.4738021,-0.8720885,-0.8162975,1
-0.7071742,-0.253942,-0.9870546,-0.6216099,0
-0.79599345,0.26658964,-0.8881547,-0.7910652,1
-0.88016033,-0.08073482,-0.95458025,-0.6765807,0
-0.9338595,-0.029546648,-0.9168728,-0.73766655,0
0.35232997,0.18365324,-0.93562263,-0.71677303,2
-0.83937037,0.036021322,-0.9288907,-0.72041124,1
-0.7661538,0.514898,-0.85232973,-0.84478396,1
0.20201015,-0.078276515,-0.90798336,-0.77546227,2
-0.5311271,0.55573916,-0.8957399,-0.7795794,1
-0.44214147,0.4428622,-0.95498836,-0.67414427,1
-0.8223415,0.32181716,-0.87058336,-0.8239177,1
-0.83755237,0.12841506,-0.9086527,-0.758183,1
-0.9252279,-0.07367292,-0.9436089,-0.69574225,0
-0.34122774,0.5690924,-0.9565389,-0.6703924,2
-0.43067387,0.71881384,-0.89978683,-0.7701354,1
0.32463235,-0.37047732,-0.78726894,-0.9411118,2
-0.34632495,0.35439175,-0.97069895,-0.64864457,2
-0.56276554,0.60765016,-0.89650023,-0.77349275,2
-0.8980082,-0.20385405,-0.9688095,-0.65285546,0
-0.726463,0.4200438,-0.8936628,-0.78459334,1
-0.18594319,0.6732566,-0.9552199,-0.67373794,2
-0.7616093,0.44587144,-0.8808689,-0.8035954,1
-0.7009339,0.3921106,-0.9350881,-0.7067018,0
-0.8523747,0.005484402,-0.9521131,-0.67985296,0
-0.44224936,0.52590346,-0.9298051,-0.71612144,2
-0.7296883,0.48114726,-0.88987976,-0.7885154,1
0.025981069,0.0065963864,-0.8740652,-0.81139416,2
0.23871094,0.44249082,-0.91810423,-0.74675953,2
-0.79283834,0.36717385,-0.8754016,-0.8174628,1
0.32151723,-0.58280283,-0.8825328,-0.8294412,2
-0.5366465,-0.50504124,-0.9430514,-0.7110332,0
-0.9291941,-0.1602692,-0.951529,-0.6814546,0
-0.5035991,0.08735579,-0.99569666,-0.6027795,0
-0.23297773,0.7906571,-0.9204099,-0.73447967,2
-0.4228864,0.8185929,-0.89020157,-0.7878557,2
-0.87497175,-0.062410295,-0.95047396,-0.6829416,0
-0.88846296,0.028954059,-0.9318197,-0.7157331,0
-0.010164678,0.71341467,-0.94474524,-0.68859905,2
-0.77026117,0.27261454,-0.9124635,-0.74452186,1
0.027629316,0.5740361,-0.9578666,-0.6664933,2
-0.8354106,0.17446207,-0.89339066,-0.78574437,1
-0.8160603,0.27759954,-0.88927084,-0.79200846,1
-0.6842979,0.108604565,-0.96209645,-0.6634705,0
-0.26553386,0.74992895,-0.945388,-0.6900255,2
-0.6562257,0.4491433,-0.8880572,-0.7975334,1
-0.8171611,0.111783266,-0.93676364,-0.7019541,0
0.28085995,0.44119823,-0.9169688,-0.74695027,2
-0.6470854,0.3425239,-0.93239033,-0.71267205,1
-0.23135146,0.053502783,-0.9708867,-0.6501352,2
0.43157095,0.059734613,-0.89496744,-0.79859257,2
0.022450954,0.23393863,-0.92780846,-0.72629404,2
-0.66054386,0.6339135,-0.877533,-0.78601015,0
-0.8609072,0.29198778,-0.7865294,-0.69316626,1
-0.740944,0.12080254,-0.95022595,-0.6809956,0
-0.77351034,0.09164044,-0.94017327,-0.70288783,1
-0.42709368,0.7706041,-0.9085394,-0.7547858,2
0.14238769,0.5077455,-0.95789415,-0.6684373,2
-0.2229434,0.29981938,-0.9603991,-0.66655046,0
-0.3984149,-0.15735489,-0.9239721,-0.7082554,0
-0.8241508,0.29851267,-0.89359194,-0.782079,0
-0.54703766,0.34463185,-0.96046966,-0.66492134,2
-0.66396,0.12194513,-0.9866818,-0.6210451,0
-0.7738509,0.44851363,-0.8762295,-0.8150947,1
0.18034321,0.5481438,-0.95840174,-0.66816384,2
-0.7521738,0.3883843,-0.91079867,-0.75313705,0
-0.23515326,0.92330724,-0.92795956,-0.7194642,2
0.8321705,-0.2207464,-0.8408257,-0.9136443,2
-0.75131696,0.54628384,-0.86763006,-0.8277559,1
-0.819131,0.10555209,-0.92515385,-0.72871435,1
0.17359126,0.9389548,-0.93154365,-0.71504295,2
-0.83938336,0.123849615,-0.90229064,-0.76367414,1
0.15196437,0.63053656,-0.95571405,-0.6717424,2
-0.13250089,0.8355531,-0.942166,-0.6972067,2
-0.58353895,0.776108,-0.84698945,-0.8473547,1
-0.51283735,0.6186544,-0.913773,-0.7466844,2
-0.6451323,0.3700588,-0.91765094,-0.73846173,1
-0.6636827,0.6314715,-0.87059224,-0.81922203,1
-0.6671504,0.39631397,-0.90673524,-0.7596665,1
-0.83425796,0.40187478,-0.86219907,-0.840001,1
-0.69914544,0.4607216,-0.87495965,-0.7960646,1
0.047629833,0.5887755,-0.95413417,-0.6717342,2
-0.8466534,0.27784246,-0.88632333,-0.79568034,1
0.15566987,0.6343992,-0.9037292,-0.7615,2
-0.26179832,0.6781508,-0.9392533,-0.7023483,0
-0.76740086,0.23504548,-0.91108596,-0.7523239,1
-0.9566746,-0.0810377,-0.9179309,-0.723197,0
-0.7831148,0.28725037,-0.89481777,-0.7811083,1
-0.82657754,0.3391758,-0.8764948,-0.8129625,1
-0.64566886,0.6095334,-0.8875243,-0.7931907,1
-0.88527334,-0.0053661466,-0.93154866,-0.71704626,0
-0.8754589,0.18590862,-0.8829241,-0.79665434,1
-0.0265567,0.6960615,-0.95164984,-0.67821825,2
-0.80197716,0.10568811,-0.9410793,-0.6989347,0
-0.93400395,-0.14493465,-0.9453491,-0.69049317,0
-0.7896817,0.3389957,-0.885192,-0.7927869,1
-0.8721483,0.0121818185,-0.9241996,-0.73120415,0
0.27823603,-0.4709075,-0.8437284,-0.8894083,2
-0.9012836,-0.08789781,-0.94477206,-0.69397515,0
-0.56666696,0.18125543,-0.9730331,-0.6438617,2
-0.78627354,0.27406728,-0.91021276,-0.75313497,0
0.9682121,-0.5720819,-0.8258507,-0.9382485,2
-0.7675827,0.3008854,-0.9003995,-0.7708559,1
-0.62883455,0.43725094,-0.9094002,-0.75422055,1
-0.8234434,0.37645605,-0.86304796,-0.83798075,1
-0.036262333,0.84110725,-0.95173436,-0.6799716,2
-0.84198546,0.19614446,-0.9181752,-0.7388017,1
-0.82578665,0.15820521,-0.94127065,-0.6975976,0
-0.86260784,-0.013897061,-0.9417222,-0.69939077,0
-0.7145245,0.5961075,-0.86338294,-0.8325135,1
-0.6590831,0.5528314,-0.88196236,-0.8036909,1
-0.8948438,0.14989644,-0.90002716,-0.7715833,0
-0.6843838,0.46741474,-0.90595114,-0.7586768,1
-0.14542776,0.23817833,-0.9704745,-0.645975,2
-0.75629187,0.28641567,-0.9017381,-0.771202,1
-0.32093078,0.1557644,-0.92634887,-0.6920406,0
-0.81508106,0.402963,-0.8698855,-0.823295,1
-0.654229,-0.07076019,-0.9904049,-0.6158016,1
-0.7305819,0.44627938,-0.8859301,-0.795243,1
0.31459087,0.39947394,-0.92229617,-0.737347,2
-0.3284932,0.38487917,-0.95706457,-0.6679941,0
-0.6616341,0.30947918,-0.92877704,-0.72207636,1
-0.48202342,0.584373,-0.9259802,-0.72541595,1
-0.27795407,0.78431785,-0.9238375,-0.7269769,1
-0.48964784,0.35490838,-0.9701267,-0.65024686,0
-0.7837305,0.59154147,-0.85066986,-0.8561281,1
-0.0042516887,0.99700195,-0.93096584,-0.7181152,2
0.1630379,0.5918286,-0.9581054,-0.6651846,2
-0.038036883,0.5920247,-0.94725734,-0.68657434,2
-0.33973622,0.39283562,-0.94628495,-0.68771154,2
-0.77534974,0.34519997,-0.8784572,-0.81052583,1
-0.8430456,0.24180411,-0.87179583,-0.820089,1
-0.62826234,0.6038433,-0.87528145,-0.81683147,1
-0.7462127,0.05638574,-0.9701086,-0.65111667,0
-0.7305621,0.4713125,-0.8769376,-0.81164193,1
-0.7359953,0.45850962,-0.8868911,-0.792077,1
0.22502488,0.5170213,-0.9492984,-0.68948084,2
-0.80290467,0.29543605,-0.8873309,-0.79249626,1
-0.6931599,0.4079517,-0.9111413,-0.7534338,0
-0.25343293,0.55838174,-0.9430717,-0.68967915,2
-0.8498332,0.2052317,-0.8818558,-0.80363077,1
0.611542,-0.38309753,-0.78707016,-0.9423841,2
-0.06251714,0.2582519,-0.97568595,-0.6383628,2
0.31842017,-0.458708,-0.9181307,-0.7663645,2
-0.7898928,0.46762878,-0.8791677,-0.8064825,1
-0.8641765,0.015061945,-0.9396249,-0.70304686,0
-0.9365791,-0.07759884,-0.93487304,-0.7077693,0
-0.8005059,0.070220634,-0.9542754,-0.67698777,0
-0.78476024,0.43754447,-0.87587184,-0.8097308,1
-0.71119845,0.6396438,-0.8655954,-0.8298379,1
-0.807641,0.37649223,-0.85741735,-0.83896786,1
-0.25161633,0.80885,-0.91911906,-0.7402403,2
-0.8493929,0.024303287,-0.9389081,-0.70356095,0
-0.3233722,0.65764713,-0.9360106,-0.7053188,2
-0.31076163,0.8346603,-0.9225075,-0.7285769,1
-0.5213169,0.7033261,-0.8901414,-0.78763044,1
-0.68703926,0.38296652,-0.909376,-0.7532079,0
0.11596328,0.35225588,-0.9550186,-0.6755774,2
-0.74219215,0.49116606,-0.870892,-0.82433146,1
-0.7721472,0.44093555,-0.88980556,-0.78739625,0
-0.6993707,0.49360588,-0.8804029,-0.8016921,0
-0.6738084,0.34932613,-0.921621,-0.73339826,0
-0.60916966,0.70152783,-0.87856495,-0.80905914,1
-0.3411227,0.8290785,-0.9100058,-0.7530566,1
-0.5238433,0.24588414,-0.95957315,-0.66314846,0
-0.7307488,0.60245067,-0.85678697,-0.8376899,1
-0.71809584,0.5094754,-0.8744039,-0.8149588,1
-0.532472,0.5902461,-0.90198785,-0.7669002,1
-0.21171993,0.26734746,-0.96455735,-0.6603771,2
-0.78132606,0.13609876,-0.93409556,-0.71275526,1
-0.6746998,0.552156,-0.88879323,-0.7907402,1
-0.2900016,-0.024636686,-0.97906464,-0.6389123,0
-0.80004895,0.35554487,-0.883807,-0.80113363,1
-0.42817506,0.7913935,-0.8999115,-0.7701304,1
-0.040881425,0.5070723,-0.97038275,-0.6424084,2
-0.7927687,0.3065755,-0.8768866,-0.8069948,1
0.39890838,0.33771092,-0.8745471,-0.8181497,2
-0.575668,-0.29992336,-0.953749,-0.6846588,0
-0.91133213,-0.07096562,-0.93760055,-0.7055288,0
-0.38647774,0.27295053,-0.97364616,-0.6381849,2
-0.86216336,0.07173644,-0.92757744,-0.72389054,0
-0.9133524,0.0775751,-0.91083217,-0.7516648,0
-0.5201581,0.45251948,-0.9405045,-0.69769984,2
0.26150382,0.7560856,-0.9399996,-0.6999053,2
-0.1395917,0.77528733,-0.93900764,-0.70298743,2
-0.15452027,0.6597989,-0.948423,-0.6852361,2
-0.7839171,0.40931854,-0.8767005,-0.8116631,1
-0.60093594,0.21229413,-0.94602627,-0.6908453,1
-0.53998625,0.16561002,-0.9576124,-0.6695513,0
-0.4923914,0.21752954,-0.97064686,-0.6473512,0
-0.4215396,0.49743554,-0.9316484,-0.7150863,2
-0.407734,-0.09265986,-0.9450327,-0.6949111,0
-0.8370515,0.027334064,-0.9487239,-0.68475384,0
-0.8408687,0.3586365,-0.8765356,-0.814478,1
-0.50783336,-0.27013892,-0.97038126,-0.65231764,0
-0.5521551,0.608317,-0.9086383,-0.7579882,2
-0.22417209,0.76835585,-0.92899376,-0.71854436,2
0.15156215,0.7710397,-0.94772524,-0.6862643,2
0.43600136,-0.32766473,-0.85289043,-0.8820418,2
0.037044227,0.624195,-0.95798266,-0.67027724,2
-0.77866435,0.3248778,-0.90788305,-0.7570638,1
-0.7322719,0.545388,-0.8634941,-0.83176714,1
-0.63742346,-0.23501986,-0.9802302,-0.63349944,0
-0.4659158,0.45864132,-0.9585584,-0.66955435,2
-0.8394382,0.235534,-0.87836635,-0.80917704,1
-0.8133416,0.17999849,-0.91747403,-0.7434509,1
0.4350779,-0.18573204,-0.89996445,-0.7964895,2
-0.6594513,0.34959134,-0.92036784,-0.7353321,1
-0.33258015,0.3004598,-0.96485645,-0.6572882,2
-0.8421502,0.018853784,-0.94327813,-0.69547385,0
-0.12039575,0.64408934,-0.9383006,-0.7015768,2
-0.74314547,0.20554465,-0.94329786,-0.6936747,0
-0.19624057,0.89090365,-0.91975796,-0.73773086,2
-0.3083279,0.8405719,-0.8812264,-0.7846776,1
-0.84434396,0.34922057,-0.87701887,-0.8083926,1
-0.2994168,0.19724321,-0.97706246,-0.6360956,0
-0.78366816,0.24047396,-0.92538786,-0.7261911,0
-0.054336756,0.6534915,-0.9602854,-0.6623593,2
-0.83701277,0.10289273,-0.93077713,-0.71739364,0
-0.8391892,0.29837742,-0.8755337,-0.8175868,1
-0.5307229,-0.30471426,-0.9345611,-0.7194152,0
-0.608978,0.45180354,-0.9120221,-0.74984896,1
0.28772676,-0.6121537,-0.76426685,-0.9341649,2
-0.8053056,0.16647318,-0.9223706,-0.71222013,0
-0.78672504,0.25522518,-0.922237,-0.73144925,0
-0.03579089,0.526133,-0.95693105,-0.66815376,2
-0.2354236,0.9034103,-0.92970765,-0.71846455,2
0.2881897,0.4961243,-0.92571557,-0.7280873,2
0.07096636,0.2609534,-0.93805265,-0.70816493,2
-0.8574647,0.1547091,-0.8868751,-0.7882763,1
0.16459244,0.49561155,-0.9031134,-0.7678203,2
-0.6763462,0.4227653,-0.93830484,-0.7026204,0
-0.38002062,0.5761602,-0.9270729,-0.72156805,2
-0.64353967,-0.39101082,-0.95978105,-0.67588407,2
-0.5915975,0.2099851,-0.94680303,-0.6908942,0
-0.74493444,0.3855813,-0.8923129,-0.78661525,1
-0.08110002,-0.78757775,-0.90683234,-0.78670424,0
-0.5807086,0.16975015,-0.97376597,-0.64185214,0
-0.8858346,-0.050599635,-0.9487067,-0.68855673,0
-0.09895486,0.75811684,-0.9575039,-0.6644474,1
-0.833132,0.15028234,-0.9088906,-0.75723964,1
-0.21021089,0.04210435,-0.8725058,-0.75471973,0
-0.43377945,0.67946064,-0.91207075,-0.74870753,1
-0.67186433,0.48991722,-0.9019361,-0.76979357,2
-0.08068639,0.7765133,-0.9515325,-0.6781963,2
-0.880266,-0.0771842,-0.95957714,-0.667908,0
-0.40093327,0.12306127,-0.9286317,-0.7097407,0
-0.7471771,0.15195537,-0.9542038,-0.676299,0
-0.71958596,0.40018567,-0.90932786,-0.75193316,0
-0.86494267,0.17172062,-0.8869075,-0.7947861,1
-0.7845278,0.2902412,-0.8876937,-0.7865293,1
-0.845811,0.3969813,-0.8531194,-0.8478547,1
-0.77111495,0.2343665,-0.92555726,-0.725101,0
-0.06379613,0.63717127,-0.9578595,-0.66697097,2
-0.85088706,0.3446074,-0.5930337,-0.80212414,1
-0.5999157,0.2826576,-0.9542334,-0.6763491,2
-0.84226406,0.33440295,-0.8759222,-0.8134928,1
-0.8665793,0.13382347,-0.90826446,-0.75783217,1
-0.398153,0.6709014,-0.9341091,-0.7096181,2
-0.7222228,0.2866989,-0.91721946,-0.74103653,0
-0.43093023,0.28379512,-0.93449765,-0.71058995,0
0.22101444,-0.0819855,-0.95941365,-0.682835,2
0.20929104,0.47911006,-0.9387367,-0.70381,2
-0.78528833,0.13615799,-0.95021015,-0.6857992,0
-0.76854277,0.3587761,-0.895454,-0.7779391,1
-0.7716192,0.27880692,-0.9102707,-0.75285244,0
0.506663,-0.24558151,-0.8473254,-0.87023354,2
0.3269806,0.27375114,-0.90478617,-0.7682092,2
0.038177907,0.5769202,-0.92721725,-0.7245364,2
-0.697366,0.35108775,-0.9176371,-0.737616,0
-0.431296,0.16909319,-0.99358356,-0.60647035,0
-0.036973566,0.5673369,-0.9578228,-0.6706502,2
-0.40946978,0.8365135,-0.91215694,-0.74871933,1
-0.30966178,0.74171317,-0.9339535,-0.71017885,2
-0.4425939,-0.40278554,-0.9566793,-0.68784964,0
-0.92566586,0.09410572,-0.89370245,-0.7642741,0
-0.8090131,0.30973572,-0.89462465,-0.7822213,1
0.3102324,0.40960208,-0.9476502,-0.6897419,2
-0.5744206,0.49932426,-0.89561737,-0.77924186,1
-0.8695564,-0.10272521,-0.95805055,-0.6674742,0
-0.8545972,0.11536874,-0.90015346,-0.77267677,1
-0.52050626,-0.3900187,-0.94567996,-0.7018579,0
-0.9476466,-0.059050202,-0.9187822,-0.73292696,0
-0.9598918,-0.1111657,-0.91550106,-0.7212505,0
-0.59745634,0.5654418,-0.8931619,-0.7830937,1
-0.7339475,0.37117934,-0.91570413,-0.7465961,0
-0.8366862,0.02547422,-0.9405785,-0.70121956,1
-0.3801514,0.77631927,-0.9238238,-0.7265615,2
-0.8099614,0.24146825,-0.9038015,-0.762591,1
-0.8442477,0.09307116,-0.92695105,-0.72598374,1
-0.25900298,0.5663394,-0.97092867,-0.6436564,2
0.02044028,0.20196149,-0.9303596,-0.7279431,2
-0.8467194,0.072908655,-0.9393241,-0.70249426,0
-0.784218,0.429486,-0.8823292,-0.80314946,1
-0.21516982,0.63956153,-0.9184813,-0.74137825,0
-0.8812852,-0.034377664,-0.94873023,-0.68574625,0
-0.8132827,0.2938511,-0.8865329,-0.7966999,1
-0.119123966,-0.1388112,-0.93428266,-0.7218099,0
0.05436492,0.061965287,-0.9539452,-0.68521893,2
-0.78384614,0.08763905,-0.9361544,-0.7089814,0
-0.50662416,0.4361092,-0.93886983,-0.7033914,1
-0.8729073,-0.045759946,-0.9493177,-0.6848703,0
-0.8056315,0.110333905,-0.93887997,-0.70540875,1
-0.11142823,0.7305462,-0.94932896,-0.6862627,2
0.056571484,0.72526604,-0.9610637,-0.6587774,2
-0.2488871,0.7786037,-0.91995806,-0.7353636,2
-0.4181481,0.6015667,-0.93406105,-0.70682764,2
-0.94562274,-0.0478763,-0.920402,-0.7318727,0
-0.6765498,0.36070475,-0.87877667,-0.7799705,1
-0.64837015,-0.25574994,-0.97864914,-0.63754857,0
-0.8544053,0.078489244,-0.92483765,-0.72824264,0
-0.4761572,0.632198,-0.912793,-0.7472978,1
-0.7646196,0.39985645,-0.88376224,-0.80214596,1
-0.8037081,0.025108814,-0.960462,-0.6645946,0
-0.87099004,-0.033567607,-0.9430133,-0.69269264,0
-0.95218354,0.037868068,-0.8946144,-0.77859837,0
-0.8140921,0.3163788,-0.88522774,-0.7916488,1
-0.8434593,0.18572097,-0.89104617,-0.7898729,1
-0.57116055,0.7783816,-0.85462266,-0.8449824,2
-0.2824073,0.18917769,-0.9528605,-0.68140876,0
-0.48514915,-0.41778278,-0.9225176,-0.7438889,0
0.10739094,0.5533879,-0.9549316,-0.6724247,2
-0.94246906,-0.100497335,-0.9305477,-0.71297103,0
-0.746274,0.26565197,-0.9258531,-0.7267901,0
-0.48967493,0.83780986,-0.8886713,-0.79156053,1
-0.8434751,0.062867865,-0.93181527,-0.7159865,0
-0.116172224,0.997973,-0.9097523,-0.7545217,2
-0.85466725,-0.02565667,-0.9425534,-0.69927967,1
-0.7655103,0.5780268,-0.8645431,-0.83183604,1
-0.73904645,0.4446013,-0.8920156,-0.7819103,1
-0.7527039,0.5687462,-0.8497328,-0.8569799,1
-0.47853324,0.059912667,-0.9757624,-0.6408183,0
-0.011065125,0.47323662,-0.9407902,-0.6982012,2
-0.27073735,0.6761552,-0.9379251,-0.70530313,2
-0.8903744,0.3773662,-0.83903503,-0.8657301,1
-0.8520919,0.021392345,-0.9328773,-0.709636,0
-0.24355556,-0.22331297,-0.88651264,-0.8113348,0
-0.92644036,-0.023078203,-0.9203991,-0.7301241,0
-0.7372942,0.08761728,-0.95600337,-0.67350286,0
-0.12733522,0.5491785,-0.9681198,-0.6479933,2
-0.50356996,0.5394376,-0.937101,-0.70559675,0
-0.84066206,0.102434844,-0.9181107,-0.74031,1
-0.15315932,0.66289604,-0.9574266,-0.668094,2
0.04526329,0.82994676,-0.9257647,-0.72756964,2
0.3126924,0.19049828,-0.89243376,-0.8008781,2
-0.6522413,0.27404264,-0.9495415,-0.68476725,0
-0.84085625,0.09645039,-0.9123643,-0.7517426,1
-0.31222117,0.77233577,-0.92546284,-0.7300083,2
-0.69642735,0.23901318,-0.9155945,-0.7420671,1
-0.5998081,0.2003274,-0.9605449,-0.6621729,0
-0.28568465,-0.12683529,-0.89862764,-0.76411235,0
-0.92808676,-0.033536732,-0.9274574,-0.72384477,0
-0.61392677,0.65547323,-0.85996056,-0.84090245,1
-0.3557535,0.7907045,-0.91813993,-0.7419937,2
-0.06378764,0.47975886,-0.97586864,-0.637105,2
0.063626766,0.22145042,-0.965115,-0.65696084,2
-0.952283,-0.10117519,-0.92152464,-0.7238625,0
-0.306611,0.805766,-0.91729003,-0.7391383,2
-0.82215846,0.38345382,-0.8594222,-0.8384867,1
-0.4934316,0.6433808,-0.90923077,-0.7533848,1
-0.4220348,0.81453115,-0.9051817,-0.7599585,2
-0.8295297,0.032299906,-0.94322073,-0.69637555,0
-0.67819345,0.33264875,-0.9078745,-0.7537266,2
-0.10226229,-0.39022613,-0.9549037,-0.6847704,0
-0.27178818,0.57685685,-0.9347285,-0.7100304,2
-0.57684475,0.16111542,-0.9684108,-0.65116817,0
-0.8363596,0.27873632,-0.8715203,-0.8105053,1
0.10855061,0.46653128,-0.8973506,-0.78135484,2
-0.825129,0.13350983,-0.91471064,-0.74109226,1
-0.6639657,0.14889267,-0.9600805,-0.6658464,1
-0.24265891,-0.3058167,-0.93554956,-0.7204255,0
-0.010262102,-0.24091816,-0.89562094,-0.7960357,0
0.20254648,0.6697035,-0.95670485,-0.6676624,2
0.00042575598,0.393146,-0.9235947,-0.7402516,2
-0.8046403,0.4911142,-0.8552935,-0.84940755,1
-0.7881392,0.48222643,-0.8587295,-0.84421957,1
-0.53502303,-0.33548987,-0.9508259,-0.6948037,0
0.6699195,-0.095404446,-0.87156594,-0.85226566,2
-0.87210834,0.120586604,-0.89636534,-0.7499747,0
-0.10065189,0.45502177,-0.9655071,-0.6530308,2
-0.1816886,-0.14242962,-0.93270016,-0.72815174,2
-0.7813841,0.2910665,-0.88276845,-0.80268437,1
-0.5028065,0.5934132,-0.9220059,-0.7311943,1
-0.49339923,-0.035140723,-0.97743237,-0.63403857,0
0.13023382,0.5932014,-0.94850785,-0.6848493,2
0.547048,-0.55443054,-0.8485738,-0.89744663,2
-0.79709446,0.46464735,-0.8539552,-0.84956443,1
-0.6753775,0.36857498,-0.9439912,-0.6908414,0
-0.5671779,0.56820786,-0.9148312,-0.7413912,0
-0.36916652,0.7750096,-0.9251689,-0.724808,2
-0.6913152,0.5940765,-0.8496925,-0.8625332,1
-0.7251334,0.22195107,-0.90281814,-0.72116816,0
